Date,Open,High,Low,Close
10-January-2007,3986.15,3989.19,3925.19,3931.82,
11-January-2007,3927.32,4019.39,3922.43,4010.62,
12-January-2007,4034.51,4127.47,4034.51,4123.73,
15-January-2007,4140.08,4170.12,4140.08,4154.88,
16-January-2007,4160.56,4178.92,4141.43,4156.67,
17-January-2007,4159.19,4183.49,4155.24,4168.52,
18-January-2007,4177.74,4220.20,4163.66,4187.76,
19-January-2007,4203.17,4213.97,4140.13,4170.65,
22-January-2007,4179.47,4191.82,4149.80,4179.29,
23-January-2007,4181.32,4181.32,4123.06,4128.86,
24-January-2007,4135.70,4163.09,4131.79,4152.31,
25-January-2007,4164.09,4210.91,4158.54,4204.99,
29-January-2007,4215.12,4218.25,4177.32,4184.17,
31-January-2007,4186.49,4199.58,4133.53,4144.63,
1-February-2007,4154.70,4198.14,4146.25,4195.55,
2-February-2007,4201.51,4252.91,4201.51,4235.93,
5-February-2007,4243.88,4270.86,4227.39,4267.80,
6-February-2007,4276.08,4284.96,4252.26,4259.38,
7-February-2007,4264.25,4305.37,4260.89,4299.67,
8-February-2007,4312.63,4315.19,4267.07,4298.54,
9-February-2007,4306.44,4317.68,4242.78,4255.70,
12-February-2007,4249.22,4249.22,4115.13,4127.33,
13-February-2007,4120.78,4182.42,4059.66,4097.86,
14-February-2007,4069.89,4083.34,4005.23,4074.88,
15-February-2007,4101.59,4185.34,4101.59,4181.60,
19-February-2007,4197.45,4217.57,4183.04,4190.96,
20-February-2007,4202.38,4207.84,4140.94,4147.79,
21-February-2007,4135.48,4168.10,4123.74,4132.20,
22-February-2007,4135.09,4158.92,4068.30,4080.72,
23-February-2007,4094.04,4094.04,3948.78,3967.12,
26-February-2007,3980.51,3992.80,3903.35,3977.47,
27-February-2007,3992.13,3998.11,3921.62,3938.74,
28-February-2007,3831.56,3888.34,3737.86,3785.73,
1-March-2007,3801.20,3844.03,3751.41,3836.19,
2-March-2007,3832.48,3869.97,3749.12,3762.11,
5-March-2007,3711.81,3711.81,3586.66,3609.41,
6-March-2007,3650.84,3701.47,3605.37,3684.43,
7-March-2007,3711.05,3743.73,3593.42,3646.01,
8-March-2007,3665.16,3798.54,3642.55,3784.00,
9-March-2007,3801.28,3813.09,3710.10,3738.99,
12-March-2007,3747.36,3793.02,3734.90,3754.75,
13-March-2007,3761.69,3793.44,3741.03,3787.87,
14-March-2007,3711.95,3711.95,3652.72,3667.90,
15-March-2007,3700.18,3742.18,3663.13,3673.08,
16-March-2007,3684.71,3699.19,3604.33,3638.39,
19-March-2007,3652.34,3698.13,3639.59,3695.88,
20-March-2007,3721.93,3745.62,3708.86,3720.50,
21-March-2007,3727.23,3784.18,3709.08,3779.75,
22-March-2007,3812.57,3881.82,3812.57,3877.97,
23-March-2007,3889.39,3904.36,3848.67,3876.60,
26-March-2007,3891.84,3891.84,3827.79,3835.44,
28-March-2007,3813.80,3813.80,3760.37,3766.94,
29-March-2007,3763.85,3796.42,3748.64,3790.06,
30-March-2007,3802.18,3831.79,3797.25,3820.58,
2-April-2007,3749.18,3749.18,3637.16,3646.86,
3-April-2007,3657.89,3698.63,3648.26,3687.85,
4-April-2007,3704.63,3749.97,3704.63,3730.48,
5-April-2007,3733.86,3772.11,3710.32,3758.41,
9-April-2007,3772.01,3859.70,3772.01,3855.07,
10-April-2007,3869.55,3877.13,3834.40,3867.38,
11-April-2007,3879.89,3900.12,3860.64,3868.05,
12-April-2007,3853.66,3862.08,3821.74,3843.10,
13-April-2007,3853.03,3928.73,3848.94,3921.98,
16-April-2007,3949.13,4009.89,3949.13,4008.18,
17-April-2007,4019.16,4026.52,3975.75,3983.49,
18-April-2007,3987.03,4029.59,3987.03,4001.36,
19-April-2007,3968.30,4000.40,3928.40,3988.51,
20-April-2007,4006.34,4068.18,4006.34,4063.47,
23-April-2007,4087.94,4105.23,4056.05,4063.83,
24-April-2007,4057.07,4144.45,4041.45,4128.41,
25-April-2007,4131.63,4161.61,4111.20,4156.42,
26-April-2007,4173.97,4204.72,4129.67,4159.37,
27-April-2007,4157.05,4157.05,4070.33,4076.73,
30-April-2007,4057.68,4086.47,4024.65,4079.10,
3-May-2007,4115.98,4151.80,4115.98,4143.12,
4-May-2007,4159.13,4177.84,4108.88,4115.65,
7-May-2007,4141.03,4156.25,4097.86,4103.23,
8-May-2007,4106.68,4130.84,4061.50,4068.91,
9-May-2007,4069.84,4083.79,4028.43,4078.62,
10-May-2007,4092.17,4133.45,4065.19,4072.87,
11-May-2007,4049.68,4101.29,4011.87,4083.04,
14-May-2007,4125.02,4151.23,4125.02,4139.11,
15-May-2007,4133.98,4155.21,4116.84,4135.19,
16-May-2007,4142.14,4197.63,4137.16,4190.55,
17-May-2007,4216.06,4256.41,4216.06,4242.62,
18-May-2007,4234.53,4254.92,4214.41,4241.70,
21-May-2007,4259.10,4290.64,4259.10,4282.88,
22-May-2007,4295.36,4307.80,4269.81,4304.05,
23-May-2007,4312.62,4317.55,4262.10,4273.25,
24-May-2007,4269.06,4280.88,4225.17,4237.27,
25-May-2007,4200.28,4282.71,4186.13,4276.75,
28-May-2007,4310.15,4333.25,4290.85,4297.96,
29-May-2007,4307.22,4335.52,4295.34,4329.46,
30-May-2007,4328.49,4346.34,4280.49,4289.81,
31-May-2007,4304.12,4338.93,4301.84,4331.85,
1-June-2007,4351.31,4373.58,4336.43,4346.00,
4-June-2007,4365.68,4381.78,4312.48,4321.04,
5-June-2007,4323.41,4348.19,4305.33,4340.33,
6-June-2007,4345.17,4357.06,4247.17,4253.46,
7-June-2007,4239.31,4283.28,4213.80,4235.27,
8-June-2007,4205.02,4240.61,4181.50,4192.89,
11-June-2007,4220.93,4252.77,4193.08,4200.72,
12-June-2007,4211.83,4216.16,4149.67,4204.10,
13-June-2007,4207.16,4211.21,4159.89,4169.26,
14-June-2007,4194.44,4239.36,4194.44,4234.70,
15-June-2007,4255.07,4273.38,4221.52,4234.50,
18-June-2007,4256.80,4267.92,4206.53,4213.36,
19-June-2007,4215.17,4282.65,4204.59,4276.98,
20-June-2007,4295.58,4324.97,4295.58,4316.62,
21-June-2007,4321.78,4352.64,4313.84,4344.53,
22-June-2007,4347.18,4364.77,4331.65,4339.64,
25-June-2007,4340.81,4354.74,4325.12,4343.32,
26-June-2007,4338.55,4370.06,4338.55,4358.10,
27-June-2007,4362.26,4362.55,4333.27,4340.82,
28-June-2007,4360.03,4373.33,4344.80,4361.88,
29-June-2007,4384.79,4413.60,4384.79,4411.11,
2-July-2007,4423.35,4445.40,4414.22,4422.91,
3-July-2007,4444.86,4471.21,4444.86,4464.33,
4-July-2007,4477.37,4492.73,4452.47,4475.86,
5-July-2007,4489.04,4497.93,4417.59,4465.85,
6-July-2007,4462.88,4504.91,4456.76,4492.44,
9-July-2007,4506.56,4527.90,4503.29,4518.32,
10-July-2007,4532.77,4536.02,4493.35,4505.17,
11-July-2007,4489.96,4516.52,4459.39,4491.02,
12-July-2007,4505.71,4557.50,4505.71,4553.12,
13-July-2007,4586.28,4621.61,4586.28,4605.14,
16-July-2007,4612.08,4626.50,4598.41,4618.44,
17-July-2007,4630.71,4657.34,4599.45,4605.73,
18-July-2007,4608.55,4616.99,4563.97,4607.70,
19-July-2007,4621.72,4679.68,4621.72,4669.87,
20-July-2007,4688.23,4709.15,4660.49,4672.49,
23-July-2007,4668.14,4732.78,4651.42,4723.04,
24-July-2007,4743.32,4758.51,4716.67,4730.07,
25-July-2007,4706.15,4725.16,4660.96,4694.81,
26-July-2007,4711.47,4725.90,4682.32,4713.99,
27-July-2007,4635.52,4635.52,4521.88,4546.57,
30-July-2007,4555.69,4603.19,4511.09,4550.34,
31-July-2007,4579.11,4647.38,4543.33,4642.35,
1-August-2007,4603.27,4603.27,4443.75,4450.97,
2-August-2007,4471.79,4516.25,4438.86,4471.49,
3-August-2007,4495.97,4549.62,4495.97,4524.78,
6-August-2007,4450.62,4465.19,4393.91,4457.34,
7-August-2007,4495.43,4529.48,4465.33,4475.38,
8-August-2007,4512.25,4590.67,4512.25,4580.79,
9-August-2007,4617.73,4651.39,4501.84,4512.09,
10-August-2007,4398.36,4452.49,4349.75,4443.27,
13-August-2007,4470.89,4495.99,4446.98,4486.61,
14-August-2007,4501.22,4503.28,4470.79,4481.53,
16-August-2007,4371.01,4371.01,4280.34,4283.53,
17-August-2007,4265.96,4277.54,4103.91,4212.07,
20-August-2007,4312.71,4373.05,4294.00,4304.09,
21-August-2007,4327.97,4333.61,4151.15,4164.05,
22-August-2007,4182.72,4241.95,4120.30,4232.74,
23-August-2007,4286.52,4322.19,4192.09,4204.36,
24-August-2007,4225.20,4283.61,4201.93,4275.39,
27-August-2007,4317.64,4411.28,4317.64,4407.14,
28-August-2007,4412.81,4442.04,4383.85,4433.72,
29-August-2007,4365.32,4468.30,4335.06,4458.56,
30-August-2007,4507.99,4516.81,4474.90,4492.47,
31-August-2007,4497.12,4564.74,4497.12,4557.41,
3-September-2007,4578.62,4597.31,4560.64,4596.09,
4-September-2007,4611.85,4631.69,4591.48,4612.39,
5-September-2007,4633.50,4644.89,4596.50,4608.51,
6-September-2007,4582.85,4662.45,4580.83,4657.87,
7-September-2007,4669.59,4687.58,4635.95,4643.00,
10-September-2007,4597.16,4662.24,4581.68,4653.95,
11-September-2007,4676.59,4689.75,4634.27,4644.30,
12-September-2007,4659.11,4682.97,4642.17,4648.20,
13-September-2007,4660.25,4695.96,4660.25,4686.38,
14-September-2007,4715.83,4746.08,4667.38,4677.09,
17-September-2007,4692.01,4714.28,4645.05,4661.44,
18-September-2007,4672.43,4718.50,4652.35,4712.75,
19-September-2007,4781.62,4890.32,4781.62,4886.76,
20-September-2007,4895.29,4932.88,4874.43,4918.78,
21-September-2007,4922.43,4998.10,4914.75,4986.00,
24-September-2007,5022.42,5080.90,5002.36,5076.06,
25-September-2007,5098.01,5101.40,5016.90,5084.37,
26-September-2007,5104.20,5138.59,5083.64,5093.25,
27-September-2007,5130.77,5162.50,5121.70,5146.86,
28-September-2007,5151.95,5215.74,5151.95,5201.10,
1-October-2007,5214.14,5262.64,5173.33,5236.47,
3-October-2007,5273.66,5418.91,5198.22,5374.88,
4-October-2007,5364.01,5386.08,5278.56,5361.77,
5-October-2007,5379.19,5401.89,5310.84,5331.33,
8-October-2007,5367.31,5392.28,5157.41,5219.19,
9-October-2007,5190.16,5456.84,5145.88,5446.23,
10-October-2007,5496.02,5581.55,5493.74,5563.34,
11-October-2007,5577.92,5639.83,5542.57,5636.67,
12-October-2007,5624.10,5655.03,5498.28,5525.06,
15-October-2007,5550.14,5737.68,5550.14,5728.24,
16-October-2007,5738.92,5776.31,5663.07,5750.70,
17-October-2007,5432.74,5657.70,5208.48,5628.14,
18-October-2007,5662.35,5784.72,5335.01,5405.50,
19-October-2007,5409.71,5409.71,5147.02,5246.18,
22-October-2007,5154.94,5300.59,5118.95,5264.76,
23-October-2007,5343.34,5563.66,5343.34,5552.57,
24-October-2007,5625.06,5670.92,5517.52,5585.32,
25-October-2007,5587.99,5686.20,5572.15,5654.39,
26-October-2007,5675.61,5811.60,5621.61,5801.60,
29-October-2007,5907.04,6016.74,5907.04,6002.85,
30-October-2007,6041.91,6079.69,5951.36,5994.47,
31-October-2007,6013.83,6073.85,5985.24,6026.89,
1-November-2007,6108.14,6147.20,5949.91,5980.22,
2-November-2007,5873.99,6071.13,5834.01,6059.65,
5-November-2007,6068.59,6091.19,5957.68,5983.61,
6-November-2007,6021.79,6089.85,5891.92,5916.27,
7-November-2007,5968.47,6009.12,5865.83,5894.20,
8-November-2007,5829.49,5864.73,5776.42,5825.86,
9-November-2007,5878.20,5903.30,5739.60,5790.08,
12-November-2007,5706.34,5751.12,5595.10,5731.91,
13-November-2007,5720.73,5873.76,5713.94,5829.82,
14-November-2007,5911.64,6097.81,5911.64,6082.25,
15-November-2007,6097.83,6123.92,6056.03,6078.81,
16-November-2007,6033.35,6131.28,5999.99,6078.95,
19-November-2007,6149.06,6174.38,6095.39,6108.37,
20-November-2007,6070.75,6132.51,5960.63,5990.44,
21-November-2007,5977.57,5988.55,5711.68,5745.48,
22-November-2007,5794.16,5797.00,5584.94,5723.87,
23-November-2007,5793.74,5849.42,5727.19,5827.65,
26-November-2007,5929.55,5982.79,5910.92,5952.14,
27-November-2007,5922.71,5947.56,5884.78,5935.40,
28-November-2007,5991.01,5991.73,5843.84,5863.70,
29-November-2007,5976.90,5977.82,5859.84,5877.15,
30-November-2007,5917.48,6039.73,5895.02,6022.95,
3-December-2007,6083.05,6137.57,6067.93,6133.18,
4-December-2007,6169.49,6180.21,6128.00,6145.62,
5-December-2007,6183.54,6234.89,6147.55,6222.66,
6-December-2007,6316.55,6327.83,6207.06,6238.45,
7-December-2007,6324.98,6332.53,6179.80,6274.32,
10-December-2007,6313.55,6314.85,6245.28,6276.49,
11-December-2007,6320.34,6391.14,6311.17,6378.00,
12-December-2007,6347.49,6451.31,6303.09,6439.71,
13-December-2007,6473.91,6480.25,6358.56,6371.44,
14-December-2007,6379.17,6399.04,6330.31,6357.52,
17-December-2007,6361.98,6361.98,6044.74,6077.47,
18-December-2007,6097.66,6120.23,5997.07,6044.85,
19-December-2007,6092.02,6153.08,5973.00,6046.91,
20-December-2007,6079.89,6098.46,6034.40,6052.70,
24-December-2007,6105.09,6260.71,6105.09,6253.97,
26-December-2007,6284.56,6385.42,6284.56,6379.60,
27-December-2007,6414.19,6426.73,6367.27,6381.69,
28-December-2007,6365.63,6424.81,6335.39,6420.21,
31-December-2007,6456.55,6501.32,6454.80,6469.48,
1-January-2008,6488.14,6520.91,6461.26,6499.85,
2-January-2008,6531.68,6588.84,6443.93,6574.54,
3-January-2008,6561.16,6605.28,6534.70,6554.60,
4-January-2008,6571.31,6676.38,6571.31,6647.79,
7-January-2008,6627.71,6686.14,6574.76,6675.78,
8-January-2008,6723.11,6760.43,6586.21,6649.98,
9-January-2008,6654.77,6724.33,6587.33,6640.97,
10-January-2008,6664.47,6731.65,6488.00,6500.32,
11-January-2008,6532.20,6586.20,6442.48,6560.93,
14-January-2008,6590.46,6606.28,6548.32,6584.57,
15-January-2008,6621.27,6639.81,6436.68,6450.97,
16-January-2008,6405.16,6405.16,6198.34,6322.69,
17-January-2008,6359.07,6385.48,6262.64,6285.85,
18-January-2008,6255.02,6275.74,6011.30,6033.52,
21-January-2008,5998.50,5998.50,5276.79,5477.02,
22-January-2008,5267.71,5267.71,4687.14,5159.47,
23-January-2008,5369.72,5610.03,5254.70,5486.10,
24-January-2008,5586.32,5671.36,5274.00,5329.53,
25-January-2008,5418.31,5719.65,5418.31,5708.15,
28-January-2008,5600.22,5667.45,5416.03,5652.27,
29-January-2008,5716.10,5761.44,5571.81,5637.55,
30-January-2008,5641.96,5644.78,5493.81,5515.84,
31-January-2008,5532.31,5589.91,5393.21,5475.75,
1-February-2008,5521.17,5635.14,5424.71,5617.01,
4-February-2008,5693.13,5836.08,5693.13,5765.50,
5-February-2008,5744.97,5800.89,5717.05,5782.36,
6-February-2008,5653.62,5665.28,5548.69,5627.22,
7-February-2008,5645.50,5664.28,5432.64,5441.06,
8-February-2008,5455.61,5482.39,5312.06,5392.10,
11-February-2008,5383.51,5383.51,5068.39,5112.36,
12-February-2008,5164.38,5214.58,5077.99,5095.81,
13-February-2008,5157.39,5246.10,5118.71,5191.70,
14-February-2008,5294.99,5486.12,5294.99,5469.93,
15-February-2008,5402.74,5599.35,5373.69,5588.40,
18-February-2008,5626.86,5636.67,5532.68,5573.87,
19-February-2008,5625.63,5660.19,5558.49,5574.87,
20-February-2008,5549.72,5549.72,5398.58,5436.80,
21-February-2008,5499.19,5530.54,5392.56,5466.87,
22-February-2008,5401.71,5404.74,5344.32,5359.73,
25-February-2008,5410.73,5445.85,5289.60,5437.81,
26-February-2008,5481.14,5521.23,5463.04,5506.07,
27-February-2008,5558.50,5617.35,5496.39,5514.94,
28-February-2008,5511.05,5542.89,5470.72,5516.33,
29-February-2008,5498.05,5502.81,5341.91,5454.89,
3-March-2008,5353.25,5353.25,5153.58,5166.19,
4-March-2008,5183.08,5192.60,4974.54,5054.22,
5-March-2008,5050.97,5104.67,5017.99,5089.33,
7-March-2008,4987.41,4987.41,4803.79,4900.23,
10-March-2008,4814.24,4915.38,4705.07,4896.62,
11-March-2008,4853.76,5009.20,4840.06,4993.85,
12-March-2008,5118.35,5169.37,4974.01,4995.19,
13-March-2008,4911.34,4911.34,4683.03,4720.72,
14-March-2008,4749.56,4858.60,4710.14,4846.33,
17-March-2008,4704.49,4704.49,4524.47,4543.13,
18-March-2008,4524.28,4639.22,4504.87,4540.25,
19-March-2008,4682.20,4741.87,4549.06,4568.97,
24-March-2008,4601.63,4654.11,4539.32,4606.70,
25-March-2008,4696.61,4908.59,4696.61,4894.20,
26-March-2008,4909.25,4935.17,4847.65,4873.94,
27-March-2008,4835.17,4897.79,4815.22,4860.32,
28-March-2008,4885.22,5012.32,4836.07,4990.54,
31-March-2008,4949.77,4949.77,4750.33,4775.04,
1-April-2008,4811.11,4838.41,4676.30,4771.35,
2-April-2008,4885.72,4957.97,4796.07,4805.72,
3-April-2008,4816.44,4871.26,4785.80,4826.10,
4-April-2008,4837.64,4839.53,4682.15,4695.11,
7-April-2008,4707.12,4840.45,4680.91,4818.37,
8-April-2008,4821.76,4824.38,4747.13,4774.87,
9-April-2008,4752.39,4845.77,4737.52,4834.93,
10-April-2008,4828.78,4888.95,4803.09,4814.23,
11-April-2008,4854.27,4891.57,4811.80,4854.86,
15-April-2008,4824.53,4976.66,4789.56,4958.74,
16-April-2008,4997.72,5042.73,4972.52,4987.31,
17-April-2008,5046.49,5092.82,5038.58,5069.59,
21-April-2008,5107.58,5161.40,5107.58,5155.01,
22-April-2008,5138.43,5202.92,5116.96,5185.97,
23-April-2008,5203.79,5217.37,5132.83,5162.10,
24-April-2008,5198.72,5212.21,5151.18,5159.77,
25-April-2008,5186.77,5273.23,5174.00,5265.63,
28-April-2008,5299.89,5305.16,5235.21,5245.20,
29-April-2008,5256.53,5371.67,5245.57,5359.53,
30-April-2008,5390.31,5401.13,5323.66,5335.69,
2-May-2008,5414.18,5433.65,5381.49,5422.21,
5-May-2008,5444.45,5470.85,5391.25,5402.46,
6-May-2008,5392.80,5408.27,5315.49,5353.61,
7-May-2008,5363.05,5371.86,5309.63,5339.75,
8-May-2008,5301.87,5301.87,5252.13,5264.62,
9-May-2008,5247.99,5275.19,5124.13,5141.73,
12-May-2008,5110.69,5180.37,5061.61,5169.17,
13-May-2008,5211.13,5241.75,5117.97,5133.31,
14-May-2008,5117.41,5211.24,5099.31,5201.08,
15-May-2008,5234.84,5312.01,5234.84,5308.53,
16-May-2008,5346.51,5364.43,5312.48,5351.82,
20-May-2008,5328.76,5340.45,5268.25,5300.27,
21-May-2008,5253.10,5327.89,5243.85,5312.26,
22-May-2008,5272.11,5272.11,5193.31,5207.59,
23-May-2008,5228.73,5254.49,5121.57,5128.55,
26-May-2008,5069.22,5078.36,5015.45,5029.09,
27-May-2008,5062.19,5078.95,4988.12,5000.67,
28-May-2008,5026.49,5083.99,4979.01,5074.21,
29-May-2008,5116.21,5116.21,4981.20,5016.26,
30-May-2008,5052.10,5079.28,4999.06,5036.30,
2-June-2008,5082.05,5092.50,4901.02,4923.40,
3-June-2008,4859.35,4904.08,4811.77,4895.87,
4-June-2008,4907.41,4909.17,4716.32,4737.13,
5-June-2008,4732.52,4827.98,4671.37,4817.66,
6-June-2008,4864.30,4883.40,4755.66,4769.19,
9-June-2008,4636.78,4657.48,4544.50,4626.74,
10-June-2008,4599.89,4638.66,4500.99,4577.43,
11-June-2008,4613.65,4668.98,4613.65,4652.46,
12-June-2008,4581.90,4684.47,4521.16,4676.83,
13-June-2008,4701.06,4704.09,4635.09,4650.21,
16-June-2008,4696.48,4760.11,4696.48,4716.11,
17-June-2008,4715.87,4824.92,4703.88,4815.76,
18-June-2008,4831.89,4845.60,4724.20,4733.95,
19-June-2008,4685.03,4689.63,4624.36,4637.48,
20-June-2008,4657.33,4667.09,4455.33,4475.42,
23-June-2008,4433.09,4447.86,4330.36,4361.70,
24-June-2008,4368.21,4397.08,4254.87,4287.89,
25-June-2008,4211.85,4338.04,4175.42,4330.89,
26-June-2008,4354.84,4392.38,4319.43,4378.97,
27-June-2008,4292.37,4292.37,4179.91,4192.73,
30-June-2008,4188.77,4214.07,4062.58,4077.25,
1-July-2008,4087.41,4103.01,3900.92,3915.67,
2-July-2008,3913.14,4130.99,3845.90,4120.99,
3-July-2008,4082.65,4082.65,3884.23,3937.75,
4-July-2008,3942.65,4060.87,3906.42,4046.25,
7-July-2008,4074.18,4156.12,4059.82,4074.98,
8-July-2008,4005.35,4067.84,3933.04,4033.40,
9-July-2008,4103.40,4226.84,4103.40,4217.08,
10-July-2008,4189.84,4244.70,4160.46,4216.52,
11-July-2008,4248.28,4256.78,4052.37,4089.38,
14-July-2008,4061.97,4130.38,4035.55,4057.16,
15-July-2008,3982.60,3982.60,3841.67,3862.78,
16-July-2008,3876.44,3926.14,3791.43,3816.79,
17-July-2008,3904.05,3971.72,3882.32,3952.41,
18-July-2008,3986.22,4109.49,3949.71,4093.84,
21-July-2008,4133.56,4156.05,4071.60,4146.43,
22-July-2008,4147.08,4257.77,4136.11,4237.68,
23-July-2008,4374.90,4515.18,4374.90,4500.99,
24-July-2008,4542.98,4570.42,4411.02,4455.83,
25-July-2008,4366.42,4386.36,4305.65,4325.81,
28-July-2008,4322.75,4367.90,4310.26,4345.09,
29-July-2008,4274.16,4288.32,4158.16,4177.36,
30-July-2008,4235.36,4339.51,4235.36,4329.58,
31-July-2008,4352.83,4352.83,4293.58,4343.32,
1-August-2008,4264.55,4450.62,4252.98,4443.70,
4-August-2008,4430.94,4486.35,4417.70,4452.20,
5-August-2008,4449.66,4571.04,4444.64,4564.10,
6-August-2008,4652.06,4689.07,4560.91,4572.59,
7-August-2008,4559.85,4633.84,4549.89,4585.23,
8-August-2008,4562.13,4612.93,4517.89,4598.09,
11-August-2008,4669.39,4705.22,4665.97,4698.86,
12-August-2008,4719.12,4720.37,4592.03,4616.13,
13-August-2008,4570.97,4639.44,4560.80,4589.60,
14-August-2008,4572.47,4573.76,4463.71,4474.28,
18-August-2008,4463.51,4502.68,4424.61,4437.27,
19-August-2008,4401.86,4425.80,4353.86,4409.51,
20-August-2008,4432.09,4472.95,4430.05,4453.50,
21-August-2008,4444.70,4444.70,4310.98,4323.63,
22-August-2008,4297.20,4372.18,4291.16,4364.10,
25-August-2008,4429.87,4444.95,4369.33,4378.07,
26-August-2008,4345.96,4390.39,4329.94,4385.74,
27-August-2008,4409.25,4409.25,4327.58,4337.83,
28-August-2008,4338.01,4352.93,4258.53,4270.24,
29-August-2008,4333.74,4426.06,4333.74,4420.41,
1-September-2008,4380.24,4417.47,4345.21,4404.86,
2-September-2008,4433.98,4576.22,4420.59,4559.30,
4-September-2008,4521.66,4544.52,4477.02,4516.02,
5-September-2008,4426.76,4436.95,4390.01,4400.66,
8-September-2008,4539.65,4577.83,4516.18,4523.21,
9-September-2008,4497.45,4532.24,4459.41,4506.10,
10-September-2008,4459.56,4502.77,4427.41,4443.21,
11-September-2008,4413.42,4413.42,4332.22,4347.46,
12-September-2008,4379.68,4381.95,4241.20,4259.73,
15-September-2008,4166.10,4166.10,3992.63,4106.32,
16-September-2008,3974.86,4107.79,3959.56,4098.62,
17-September-2008,4128.99,4128.99,3984.32,4010.11,
18-September-2008,3852.58,4030.59,3793.17,4022.29,
19-September-2008,4150.61,4238.83,4122.58,4225.75,
22-September-2008,4273.04,4275.91,4192.01,4210.68,
23-September-2008,4138.28,4209.34,4097.04,4104.96,
24-September-2008,4120.87,4182.77,4111.36,4138.78,
25-September-2008,4147.11,4147.11,4066.73,4095.84,
26-September-2008,4081.68,4081.68,3949.72,3963.80,
29-September-2008,3966.83,3966.83,3749.97,3807.15,
30-September-2008,3680.04,3919.00,3672.53,3881.11,
1-October-2008,3921.59,3975.16,3834.15,3930.58,
3-October-2008,3888.73,3918.80,3764.74,3778.57,
6-October-2008,3714.59,3714.59,3534.33,3551.81,
7-October-2008,3620.15,3663.12,3459.30,3514.86,
8-October-2008,3408.42,3415.31,3211.49,3391.82,
10-October-2008,3197.60,3262.81,3070.11,3140.10,
13-October-2008,3218.56,3376.89,3218.56,3365.70,
14-October-2008,3491.03,3536.18,3395.45,3414.43,
15-October-2008,3349.84,3349.84,3219.34,3232.28,
16-October-2008,3083.36,3225.13,3010.22,3175.02,
17-October-2008,3224.19,3237.41,2985.13,3004.89,
20-October-2008,3054.52,3153.95,3008.46,3065.07,
21-October-2008,3115.53,3201.66,3073.54,3188.54,
22-October-2008,3129.84,3135.30,3020.12,3031.65,
